txn_id,date,amount,currency,category,vendor,department,status,is_flagged,approved_by
T000905,2025-03-21,13645.84,GBP,Refund,Vendor_22,Engineering,Cleared,False,E0001
T000906,2024-05-11,34531.65,GBP,Refund,Vendor_11,Engineering,Cleared,True,E0025
T000907,2025-02-04,17362.61,USD,Marketing,Vendor_63,Customer Success,Pending,False,E0006
T000908,2024-05-09,-20852.99,USD,Refund,Vendor_15,Legal,Pending,False,E0019
T000909,2024-06-21,-28211.71,EUR,Office,Vendor_75,HR,Pending,False,E0001
T000910,2025-05-05,5993.28,USD,Payroll,Vendor_19,Legal,Cleared,False,E0028
T000911,2025-01-03,8273.62,EUR,Refund,Vendor_26,HR,Pending,False,E0017
T000912,2024-03-10,31145.05,GBP,SaaS,Vendor_76,Operations,Cleared,True,E0027
T000913,2024-11-18,-40716.4,GBP,Payroll,Vendor_73,Design,Cleared,True,E0017
T000914,2024-06-14,-44331.35,GBP,Vendor,Vendor_34,Customer Success,Flagged,True,E0020
T000915,2024-08-14,-45879.51,USD,Tax,Vendor_1,Product,Pending,True,E0008
T000916,2024-09-08,-44075.14,EUR,Payroll,Vendor_22,Marketing,Pending,True,E0011
T000917,2024-06-20,-17699.99,USD,Vendor,Vendor_25,Operations,Flagged,False,E0006
T000918,2024-08-18,-7873.84,USD,Investment,Vendor_4,Legal,Pending,False,E0020
T000919,2025-04-19,-43073.62,EUR,Marketing,Vendor_5,Sales,Pending,True,E0016
T000920,2025-05-15,47780.77,GBP,Payroll,Vendor_45,Design,Pending,True,E0036
T000921,2024-03-25,5370.95,EUR,Travel,Vendor_79,Finance,Cleared,False,E0049
T000922,2025-03-10,11098.05,EUR,Vendor,Vendor_4,Design,Cleared,False,E0038
T000923,2024-08-04,15172.36,EUR,Tax,Vendor_14,Marketing,Cleared,False,E0025
T000924,2024-05-25,-11353.64,GBP,Tax,Vendor_62,Customer Success,Pending,False,E0030
T000925,2024-10-11,31659.56,EUR,SaaS,Vendor_43,Engineering,Flagged,True,E0017
T000926,2025-04-16,-14700.84,GBP,Vendor,Vendor_40,Finance,Flagged,False,E0038
T000927,2024-10-16,-34475.73,EUR,Payroll,Vendor_75,Legal,Cleared,True,E0033
T000928,2024-08-09,-38019.4,USD,Investment,Vendor_45,HR,Cleared,True,E0017
T000929,2024-05-02,2871.27,USD,Office,Vendor_43,Marketing,Cleared,False,E0016
T000930,2024-04-05,43883.1,GBP,Investment,Vendor_53,HR,Flagged,True,E0008
T000931,2024-10-01,26255.33,USD,Investment,Vendor_5,HR,Cleared,False,E0034
T000932,2025-03-14,-29484.22,GBP,Payroll,Vendor_44,Finance,Cleared,False,E0028
T000933,2024-09-07,-28068.62,USD,Investment,Vendor_29,Engineering,Cleared,False,E0036
T000934,2025-04-06,2729.41,USD,Vendor,Vendor_56,Product,Pending,False,E0026
T000935,2024-10-30,-35767.96,GBP,Vendor,Vendor_75,Sales,Flagged,True,E0002
T000936,2024-06-17,-48729.81,EUR,Vendor,Vendor_75,Product,Cleared,True,E0039
T000937,2024-06-30,47826.96,EUR,Marketing,Vendor_45,Operations,Cleared,True,E0028
T000938,2024-10-29,44369.98,USD,Marketing,Vendor_32,Design,Pending,True,E0028
T000939,2024-08-29,-29274.0,GBP,Marketing,Vendor_32,Sales,Flagged,False,E0041
T000940,2024-06-11,24511.05,EUR,Tax,Vendor_64,Customer Success,Flagged,False,E0021
T000941,2024-11-02,41469.63,GBP,SaaS,Vendor_73,Customer Success,Cleared,True,E0048
T000942,2024-07-28,-27341.94,GBP,Refund,Vendor_28,Marketing,Pending,False,E0015
T000943,2024-09-07,25604.6,USD,Vendor,Vendor_74,Engineering,Pending,False,E0027
T000944,2024-07-26,26478.95,GBP,Vendor,Vendor_34,Sales,Flagged,False,E0015
T000945,2024-06-06,-30880.67,EUR,Tax,Vendor_67,Finance,Cleared,True,E0037
T000946,2025-02-03,701.5,EUR,Investment,Vendor_11,Customer Success,Cleared,False,E0023
T000947,2025-02-18,22097.7,USD,Vendor,Vendor_61,Engineering,Cleared,False,E0044
T000948,2024-05-17,-31391.45,USD,Tax,Vendor_31,Product,Pending,True,E0047
T000949,2024-12-04,-28497.92,USD,Investment,Vendor_6,Sales,Cleared,False,E0005
T000950,2024-09-26,49529.99,USD,Marketing,Vendor_10,Finance,Pending,True,E0044
T000951,2024-09-03,21574.7,EUR,Investment,Vendor_19,Customer Success,Cleared,False,E0005
T000952,2024-02-25,24044.65,EUR,Refund,Vendor_49,Marketing,Cleared,False,E0029
T000953,2024-04-14,-24466.15,GBP,Refund,Vendor_30,HR,Pending,False,E0008
T000954,2024-05-23,32481.66,EUR,Office,Vendor_54,Operations,Pending,True,E0013
T000955,2024-02-02,15190.72,EUR,Investment,Vendor_69,HR,Flagged,False,E0012
T000956,2024-07-26,-9757.65,EUR,Payroll,Vendor_2,Design,Flagged,False,E0034
T000957,2025-03-30,10441.84,USD,Investment,Vendor_25,Engineering,Cleared,False,E0020
T000958,2024-10-07,16789.58,EUR,Investment,Vendor_14,Customer Success,Pending,False,E0028
T000959,2024-01-06,1908.23,USD,Marketing,Vendor_9,Design,Flagged,False,E0040
T000960,2024-01-20,25105.55,GBP,SaaS,Vendor_37,Operations,Pending,False,E0046
T000961,2024-04-04,5574.66,USD,Tax,Vendor_9,Product,Cleared,False,E0017
T000962,2024-12-20,-12246.68,GBP,Refund,Vendor_28,Customer Success,Cleared,False,E0006
T000963,2024-05-14,6397.44,GBP,Vendor,Vendor_67,Sales,Cleared,False,E0029
T000964,2025-04-11,-36630.36,USD,Travel,Vendor_67,Engineering,Pending,True,E0022
T000965,2024-01-04,14993.38,USD,Investment,Vendor_30,Operations,Flagged,False,E0008
T000966,2024-12-01,-41909.24,EUR,Refund,Vendor_53,Operations,Flagged,True,E0012
T000967,2025-01-06,-2272.27,GBP,Tax,Vendor_72,Sales,Cleared,False,E0015
T000968,2025-04-19,22805.97,GBP,SaaS,Vendor_21,Product,Flagged,False,E0050
T000969,2024-10-12,-39673.49,USD,Office,Vendor_45,Finance,Flagged,True,E0038
T000970,2024-04-04,-13495.63,GBP,Investment,Vendor_32,Engineering,Cleared,False,E0006
T000971,2024-04-12,-10247.47,USD,Tax,Vendor_7,Finance,Cleared,False,E0033
T000972,2024-06-08,-42732.98,GBP,Refund,Vendor_67,Product,Pending,True,E0001
T000973,2024-03-20,1090.01,EUR,Payroll,Vendor_61,Marketing,Pending,False,E0045
T000974,2024-12-17,-24912.46,GBP,Vendor,Vendor_1,HR,Flagged,False,E0002
T000975,2024-05-07,8766.02,EUR,Refund,Vendor_69,Sales,Cleared,False,E0034
T000976,2024-09-18,16920.0,EUR,Travel,Vendor_78,Design,Pending,False,E0041
T000977,2024-10-17,-27670.75,USD,Investment,Vendor_20,Marketing,Pending,False,E0042
T000978,2025-05-03,1689.25,EUR,Tax,Vendor_74,HR,Cleared,False,E0038
T000979,2024-06-11,-25491.36,EUR,Investment,Vendor_20,Finance,Cleared,False,E0003
T000980,2024-08-12,-33260.67,EUR,Investment,Vendor_54,Sales,Flagged,True,E0006
T000981,2024-06-23,-6818.5,GBP,SaaS,Vendor_30,Engineering,Flagged,False,E0025
T000982,2024-09-12,5254.06,USD,Marketing,Vendor_50,Product,Cleared,False,E0006
T000983,2024-05-21,20375.41,USD,SaaS,Vendor_72,Engineering,Pending,False,E0019
T000984,2024-08-12,-39480.67,USD,Payroll,Vendor_72,Finance,Pending,True,E0009
T000985,2024-05-25,4849.9,EUR,Investment,Vendor_43,Customer Success,Cleared,False,E0014
T000986,2025-02-21,-5132.61,GBP,Investment,Vendor_55,Sales,Pending,False,E0015
T000987,2025-02-15,30113.43,EUR,Refund,Vendor_53,Engineering,Flagged,True,E0027
T000988,2025-05-13,25807.68,GBP,Office,Vendor_9,Finance,Pending,False,E0036
T000989,2024-10-18,35981.24,USD,Tax,Vendor_47,Product,Pending,True,E0005
T000990,2024-12-23,-8711.53,GBP,Marketing,Vendor_29,Customer Success,Pending,False,E0046
T000991,2024-05-04,17545.61,EUR,Office,Vendor_54,Sales,Flagged,False,E0018
T000992,2024-06-30,-27857.15,EUR,Refund,Vendor_62,Product,Flagged,False,E0024
T000993,2024-10-15,-36190.39,GBP,Marketing,Vendor_44,Design,Cleared,True,E0027
T000994,2024-02-07,3572.31,GBP,Investment,Vendor_25,Product,Pending,False,E0020
T000995,2024-10-04,37617.63,USD,Travel,Vendor_80,Customer Success,Cleared,True,E0019
T000996,2024-03-07,-23132.68,EUR,Payroll,Vendor_24,HR,Pending,False,E0032
T000997,2024-11-23,-43776.16,USD,Refund,Vendor_67,Marketing,Flagged,True,E0022
T000998,2025-02-08,45960.44,GBP,Investment,Vendor_10,Customer Success,Cleared,True,E0047
T000999,2024-01-02,46253.43,EUR,Tax,Vendor_27,Marketing,Flagged,True,E0019
T001000,2024-01-02,-27720.65,GBP,Payroll,Vendor_39,Finance,Pending,False,E0017
T001001,2024-02-16,12513.62,EUR,Investment,Vendor_2,Design,Flagged,False,E0025
T001002,2024-06-12,-18097.84,USD,Payroll,Vendor_68,Customer Success,Cleared,False,E0040
T001003,2025-02-26,9358.71,USD,Refund,Vendor_65,Finance,Flagged,False,E0014
T001004,2024-12-13,-41992.23,USD,Marketing,Vendor_5,Marketing,Flagged,True,E0031
T001005,2025-02-10,-13285.8,EUR,SaaS,Vendor_46,Engineering,Cleared,False,E0026
T001006,2024-07-10,-5169.06,EUR,Office,Vendor_61,Operations,Flagged,False,E0025
T001007,2024-04-18,13460.17,GBP,Vendor,Vendor_2,Product,Flagged,False,E0048
T001008,2025-01-21,-49681.59,EUR,Tax,Vendor_8,HR,Pending,True,E0031
T001009,2024-04-17,2337.09,GBP,Marketing,Vendor_15,Engineering,Flagged,False,E0026
T001010,2024-01-04,27881.13,GBP,Tax,Vendor_49,Sales,Pending,False,E0044
T001011,2025-03-17,-43316.14,EUR,Travel,Vendor_11,Product,Pending,True,E0026
T001012,2024-01-11,30450.61,USD,Marketing,Vendor_38,HR,Pending,True,E0039
T001013,2024-08-25,20238.04,USD,Investment,Vendor_11,Operations,Cleared,False,E0015
T001014,2025-01-23,19047.36,EUR,Refund,Vendor_43,Product,Pending,False,E0024
T001015,2024-05-14,-10680.12,USD,Tax,Vendor_72,Finance,Pending,False,E0050
T001016,2024-04-02,-8207.9,EUR,Travel,Vendor_31,Design,Flagged,False,E0011
T001017,2025-02-20,12964.73,GBP,Tax,Vendor_76,Customer Success,Pending,False,E0047
T001018,2024-01-26,4673.49,GBP,Vendor,Vendor_66,Product,Pending,False,E0034
T001019,2024-10-11,-46380.27,USD,Marketing,Vendor_3,Finance,Pending,True,E0015
T001020,2025-04-25,-19419.36,EUR,Marketing,Vendor_43,Sales,Cleared,False,E0048
T001021,2024-07-18,-37906.02,GBP,Travel,Vendor_58,Legal,Cleared,True,E0011
T001022,2024-03-21,15495.47,GBP,Travel,Vendor_3,Legal,Flagged,False,E0045
T001023,2024-05-29,-20569.38,USD,SaaS,Vendor_11,Finance,Pending,False,E0046
T001024,2024-06-14,-16964.11,EUR,Payroll,Vendor_6,Product,Cleared,False,E0022
T001025,2024-07-24,-11263.84,GBP,Refund,Vendor_17,Finance,Cleared,False,E0025
T001026,2024-11-24,-29025.96,EUR,Office,Vendor_58,Design,Cleared,False,E0029
T001027,2024-12-23,-42629.89,GBP,Office,Vendor_14,Engineering,Pending,True,E0007
T001028,2024-04-30,-10106.44,EUR,Refund,Vendor_49,Product,Flagged,False,E0024
T001029,2025-02-15,8001.06,GBP,Travel,Vendor_17,Marketing,Pending,False,E0039
T001030,2024-07-15,-2056.0,EUR,Vendor,Vendor_76,Customer Success,Pending,False,E0021
T001031,2024-06-17,27946.39,GBP,Vendor,Vendor_17,Engineering,Flagged,False,E0020
T001032,2024-06-20,-23602.79,USD,SaaS,Vendor_69,Legal,Flagged,False,E0018
T001033,2025-04-06,-20186.12,GBP,Investment,Vendor_18,Customer Success,Flagged,False,E0029
T001034,2024-07-25,7142.39,USD,Travel,Vendor_50,Customer Success,Pending,False,E0018
T001035,2025-01-27,4590.13,EUR,Investment,Vendor_78,Legal,Pending,False,E0039
T001036,2025-03-22,-49184.41,EUR,Investment,Vendor_55,Finance,Flagged,True,E0006
T001037,2025-05-03,-20298.2,GBP,Travel,Vendor_42,Legal,Cleared,False,E0048
T001038,2025-01-06,39915.96,EUR,Payroll,Vendor_37,Operations,Pending,True,E0030
T001039,2024-05-22,-31374.23,USD,Refund,Vendor_18,HR,Pending,True,E0018
T001040,2024-06-24,22634.24,EUR,Investment,Vendor_53,Sales,Cleared,False,E0039
T001041,2024-06-20,-24745.51,GBP,SaaS,Vendor_71,Product,Pending,False,E0004
T001042,2024-08-21,-18239.42,USD,Travel,Vendor_79,Sales,Pending,False,E0025
T001043,2025-02-12,-49270.89,EUR,Investment,Vendor_22,Design,Cleared,True,E0015
T001044,2024-06-09,-8609.49,GBP,Vendor,Vendor_3,Design,Flagged,False,E0042
T001045,2024-07-09,3494.06,EUR,Refund,Vendor_1,Product,Pending,False,E0002
T001046,2024-02-24,-30861.05,GBP,Travel,Vendor_77,Marketing,Pending,True,E0026
T001047,2025-05-10,44858.11,GBP,Refund,Vendor_39,Customer Success,Cleared,True,E0006
T001048,2025-01-25,48242.35,EUR,Vendor,Vendor_67,Customer Success,Cleared,True,E0027
T001049,2024-07-27,23111.85,GBP,Investment,Vendor_53,Sales,Pending,False,E0015
T001050,2025-02-11,-27353.72,GBP,Tax,Vendor_27,Design,Cleared,False,E0016
T001051,2024-01-06,43845.32,USD,Tax,Vendor_17,Operations,Flagged,True,E0040
T001052,2024-09-21,-7862.09,USD,Marketing,Vendor_52,Customer Success,Pending,False,E0018
T001053,2024-10-17,-1348.9,USD,Office,Vendor_29,Customer Success,Pending,False,E0018
T001054,2025-05-08,45546.0,USD,Marketing,Vendor_73,HR,Pending,True,E0007
T001055,2024-03-08,-39106.28,EUR,Tax,Vendor_22,Engineering,Flagged,True,E0042
T001056,2024-01-17,34784.38,GBP,SaaS,Vendor_68,Legal,Cleared,True,E0017
T001057,2025-04-14,767.91,GBP,Payroll,Vendor_4,Legal,Cleared,False,E0002
T001058,2024-06-30,-25390.47,EUR,Office,Vendor_4,Operations,Flagged,False,E0023
T001059,2024-07-23,2463.65,GBP,Tax,Vendor_77,Engineering,Cleared,False,E0006
T001060,2024-11-03,-33059.24,USD,Travel,Vendor_12,HR,Cleared,True,E0020
T001061,2024-01-08,44959.51,USD,Office,Vendor_59,HR,Flagged,True,E0045
T001062,2024-05-16,19519.09,USD,Refund,Vendor_55,Design,Pending,False,E0006
T001063,2024-11-29,31079.38,EUR,Refund,Vendor_74,Finance,Cleared,True,E0015
T001064,2024-05-02,32896.5,EUR,Marketing,Vendor_20,Engineering,Cleared,True,E0036
T001065,2024-05-17,-24350.23,EUR,Refund,Vendor_51,Customer Success,Cleared,False,E0027
T001066,2025-03-20,32628.46,GBP,SaaS,Vendor_74,HR,Cleared,True,E0047
T001067,2024-07-31,-21865.81,USD,Travel,Vendor_10,Design,Pending,False,E0005
T001068,2024-11-21,15060.36,EUR,Travel,Vendor_24,Customer Success,Pending,False,E0009
T001069,2024-04-18,-24436.82,EUR,Office,Vendor_47,Operations,Pending,False,E0048
T001070,2024-02-02,-37252.55,GBP,Payroll,Vendor_29,Design,Pending,True,E0048
T001071,2024-07-29,-4503.88,USD,Tax,Vendor_34,Operations,Flagged,False,E0004
T001072,2024-02-08,37268.95,GBP,SaaS,Vendor_66,Legal,Cleared,True,E0020
T001073,2024-12-13,-28984.33,EUR,Travel,Vendor_44,Operations,Cleared,False,E0022
T001074,2024-11-18,21508.19,EUR,SaaS,Vendor_69,Customer Success,Flagged,False,E0042
T001075,2024-01-02,-349.38,GBP,Vendor,Vendor_32,Design,Pending,False,E0046
T001076,2024-08-20,29508.91,USD,Travel,Vendor_33,Engineering,Pending,False,E0044
T001077,2024-05-19,11843.77,GBP,Office,Vendor_3,HR,Flagged,False,E0035
T001078,2025-03-28,46873.6,GBP,Marketing,Vendor_7,HR,Flagged,True,E0021
T001079,2025-01-28,-23056.49,GBP,Office,Vendor_10,Marketing,Cleared,False,E0026
T001080,2024-11-11,-47691.64,GBP,Tax,Vendor_14,Sales,Flagged,True,E0047
T001081,2024-06-27,27129.99,EUR,Travel,Vendor_57,Marketing,Pending,False,E0016
T001082,2025-02-08,-49894.12,USD,Office,Vendor_69,Operations,Pending,True,E0020
T001083,2024-04-26,46592.05,GBP,Marketing,Vendor_35,Marketing,Flagged,True,E0002
T001084,2024-12-18,-17958.29,GBP,Payroll,Vendor_8,Legal,Cleared,False,E0050
T001085,2025-04-11,23134.42,USD,Vendor,Vendor_74,HR,Cleared,False,E0031
T001086,2024-10-13,-349.0,USD,Office,Vendor_25,Legal,Cleared,False,E0003
T001087,2024-05-02,25900.61,GBP,Travel,Vendor_24,Legal,Cleared,False,E0025
T001088,2024-03-13,-47489.18,EUR,Office,Vendor_48,HR,Flagged,True,E0025
T001089,2025-02-23,-35233.17,GBP,Marketing,Vendor_78,Product,Pending,True,E0025
T001090,2025-02-11,-15489.99,EUR,Investment,Vendor_29,Finance,Flagged,False,E0016
T001091,2024-11-04,8045.14,EUR,Travel,Vendor_10,Engineering,Flagged,False,E0044
T001092,2024-06-28,-42055.26,GBP,Investment,Vendor_66,HR,Pending,True,E0036
T001093,2024-08-13,3075.48,USD,Investment,Vendor_2,Legal,Pending,False,E0031
T001094,2024-04-02,22604.21,GBP,Travel,Vendor_78,Product,Flagged,False,E0013
T001095,2024-01-07,18211.86,USD,Investment,Vendor_78,Design,Pending,False,E0024
T001096,2024-11-19,14343.9,GBP,Investment,Vendor_38,Customer Success,Flagged,False,E0045
T001097,2025-01-09,-48227.42,EUR,Marketing,Vendor_44,Customer Success,Cleared,True,E0043
T001098,2024-06-12,17891.47,EUR,Refund,Vendor_1,Finance,Cleared,False,E0029
T001099,2024-02-20,43929.37,GBP,Investment,Vendor_58,HR,Flagged,True,E0029
T001100,2025-02-25,-17179.1,GBP,Investment,Vendor_5,Marketing,Cleared,False,E0032
T001101,2024-06-23,38606.96,GBP,SaaS,Vendor_6,Operations,Pending,True,E0038
T001102,2025-04-11,-45300.41,EUR,Marketing,Vendor_27,Legal,Cleared,True,E0041
T001103,2024-07-23,32588.26,GBP,Marketing,Vendor_62,Product,Cleared,True,E0040
T001104,2024-03-26,-45856.67,EUR,Marketing,Vendor_35,Engineering,Flagged,True,E0031
T001105,2024-04-30,13545.09,GBP,Refund,Vendor_11,Design,Flagged,False,E0040
T001106,2025-01-18,17265.75,USD,Vendor,Vendor_24,Engineering,Cleared,False,E0049
T001107,2024-07-22,-1170.27,USD,Vendor,Vendor_51,Legal,Flagged,False,E0017
T001108,2025-04-20,-37467.47,EUR,Vendor,Vendor_51,Customer Success,Flagged,True,E0027
T001109,2024-05-20,-1658.4,USD,Refund,Vendor_74,Finance,Pending,False,E0012
T001110,2024-08-14,-15834.86,EUR,SaaS,Vendor_4,Design,Cleared,False,E0007
T001111,2025-05-03,18469.23,USD,Payroll,Vendor_1,Sales,Flagged,False,E0025
T001112,2024-02-10,13553.92,GBP,Travel,Vendor_23,Sales,Pending,False,E0011
T001113,2024-10-18,43489.63,USD,Refund,Vendor_38,Sales,Flagged,True,E0025
T001114,2025-03-24,-12244.99,GBP,Marketing,Vendor_27,Engineering,Flagged,False,E0025
T001115,2024-01-13,30284.85,USD,Investment,Vendor_31,Sales,Pending,True,E0032
T001116,2024-03-12,-28774.02,EUR,Tax,Vendor_33,Operations,Pending,False,E0008
T001117,2024-01-20,-11922.02,EUR,Payroll,Vendor_56,Product,Flagged,False,E0016
T001118,2024-09-08,40788.72,GBP,Investment,Vendor_80,Marketing,Cleared,True,E0017
T001119,2024-03-03,4338.39,USD,Payroll,Vendor_59,Marketing,Flagged,False,E0002
T001120,2024-09-14,16070.29,EUR,Investment,Vendor_6,Sales,Flagged,False,E0007
T001121,2024-08-21,-43904.67,EUR,Tax,Vendor_35,Product,Flagged,True,E0044
T001122,2024-08-07,24019.88,GBP,Office,Vendor_59,HR,Pending,False,E0038
T001123,2024-01-11,38639.98,GBP,Travel,Vendor_52,Product,Flagged,True,E0021
T001124,2024-11-20,8907.03,GBP,Marketing,Vendor_63,Legal,Cleared,False,E0002
T001125,2025-02-22,8310.84,GBP,Travel,Vendor_62,Design,Pending,False,E0035
T001126,2025-01-01,35310.51,EUR,SaaS,Vendor_28,Engineering,Flagged,True,E0001
T001127,2024-05-27,-18418.36,USD,Travel,Vendor_34,Finance,Cleared,False,E0017
T001128,2024-11-09,31782.71,USD,Payroll,Vendor_60,Engineering,Cleared,True,E0002
T001129,2024-03-19,-10735.06,EUR,Office,Vendor_44,Operations,Pending,False,E0023
T001130,2024-04-13,31243.91,GBP,Tax,Vendor_38,Sales,Pending,True,E0014
T001131,2024-09-27,-36049.83,USD,Vendor,Vendor_61,Marketing,Flagged,True,E0013
T001132,2024-01-27,-30754.09,EUR,Investment,Vendor_21,Sales,Pending,True,E0012
T001133,2024-07-17,45665.7,GBP,Travel,Vendor_4,Design,Cleared,True,E0048
T001134,2025-04-15,-24176.5,GBP,Payroll,Vendor_69,Design,Flagged,False,E0028
T001135,2025-03-26,19464.0,USD,SaaS,Vendor_48,Design,Cleared,False,E0020
T001136,2024-06-04,20208.77,USD,Payroll,Vendor_51,HR,Flagged,False,E0050
T001137,2024-08-25,42259.23,USD,Vendor,Vendor_13,Marketing,Pending,True,E0007
T001138,2024-12-25,-9533.09,USD,Payroll,Vendor_73,Design,Cleared,False,E0043
T001139,2025-03-22,-4612.38,EUR,Tax,Vendor_30,HR,Cleared,False,E0006
T001140,2024-06-19,-34775.89,EUR,Refund,Vendor_26,Product,Cleared,True,E0005
T001141,2024-01-07,-4799.99,USD,Tax,Vendor_69,Customer Success,Flagged,False,E0042
T001142,2024-08-09,-22590.75,GBP,Marketing,Vendor_13,Operations,Pending,False,E0016
T001143,2024-06-28,37486.66,EUR,Tax,Vendor_71,Legal,Pending,True,E0013
T001144,2024-11-21,-3338.65,USD,Office,Vendor_23,HR,Pending,False,E0029
T001145,2025-04-18,-12016.9,GBP,Refund,Vendor_62,Finance,Flagged,False,E0037
T001146,2024-07-10,-41156.27,GBP,Tax,Vendor_5,Finance,Flagged,True,E0011
T001147,2025-05-13,16807.2,USD,Refund,Vendor_4,Sales,Pending,False,E0044
T001148,2025-01-05,-48303.16,GBP,Office,Vendor_8,Product,Flagged,True,E0005
T001149,2024-06-28,14413.37,USD,Tax,Vendor_29,Marketing,Cleared,False,E0004
T001150,2024-11-29,-19304.33,EUR,SaaS,Vendor_44,Legal,Pending,False,E0005
T001151,2024-12-25,-40853.51,GBP,Office,Vendor_30,Finance,Flagged,True,E0050
T001152,2024-05-29,-40837.39,USD,Payroll,Vendor_56,Marketing,Flagged,True,E0048
T001153,2025-01-26,885.53,EUR,Tax,Vendor_51,Engineering,Flagged,False,E0013
T001154,2024-01-14,47038.04,GBP,Investment,Vendor_8,HR,Cleared,True,E0041
T001155,2024-09-24,-28453.45,USD,Marketing,Vendor_73,Finance,Pending,False,E0016
T001156,2024-06-13,-6488.14,USD,Investment,Vendor_64,Product,Flagged,False,E0041
T001157,2025-04-15,25721.34,USD,Marketing,Vendor_63,Marketing,Pending,False,E0045
T001158,2024-05-13,-40590.41,EUR,Refund,Vendor_50,Marketing,Cleared,True,E0035
T001159,2024-09-08,24518.95,USD,Payroll,Vendor_80,Customer Success,Pending,False,E0032
T001160,2024-06-03,-36951.7,GBP,Travel,Vendor_18,Customer Success,Flagged,True,E0016
T001161,2025-01-08,-19816.5,EUR,Payroll,Vendor_78,Marketing,Flagged,False,E0022
T001162,2024-02-23,-7937.53,USD,Investment,Vendor_76,Engineering,Flagged,False,E0020
T001163,2024-06-27,-23518.68,USD,Tax,Vendor_18,Product,Pending,False,E0014
T001164,2024-04-24,-39792.18,USD,Office,Vendor_67,Sales,Cleared,True,E0043
T001165,2025-01-28,45099.37,GBP,Refund,Vendor_51,Customer Success,Cleared,True,E0018
T001166,2024-01-04,-24389.46,USD,Refund,Vendor_33,Operations,Pending,False,E0028
T001167,2024-06-23,21502.64,USD,Marketing,Vendor_52,Legal,Pending,False,E0034
T001168,2025-02-12,-16892.75,USD,Tax,Vendor_76,Marketing,Cleared,False,E0031
T001169,2024-07-08,-42784.97,USD,Travel,Vendor_48,Marketing,Flagged,True,E0036
T001170,2024-06-01,-17229.59,GBP,Refund,Vendor_4,HR,Cleared,False,E0041
T001171,2024-01-12,-14555.29,EUR,Marketing,Vendor_43,Design,Cleared,False,E0032
T001172,2024-07-31,-8049.31,GBP,Refund,Vendor_67,Operations,Cleared,False,E0015
T001173,2024-10-06,16649.0,USD,SaaS,Vendor_59,Customer Success,Cleared,False,E0032
T001174,2024-10-01,27302.5,USD,Office,Vendor_78,Operations,Flagged,False,E0012
T001175,2024-11-22,41730.99,USD,Marketing,Vendor_47,Marketing,Pending,True,E0049
T001176,2024-10-04,3675.1,EUR,Payroll,Vendor_25,HR,Cleared,False,E0020
T001177,2024-02-25,-1279.72,GBP,Office,Vendor_40,Customer Success,Cleared,False,E0017
T001178,2024-02-20,-39679.84,GBP,Vendor,Vendor_5,Sales,Pending,True,E0044
T001179,2025-02-01,-3752.39,USD,Vendor,Vendor_22,Legal,Flagged,False,E0042
T001180,2024-04-30,44065.45,EUR,Investment,Vendor_33,Operations,Flagged,True,E0046
T001181,2024-01-05,17420.06,USD,Refund,Vendor_61,Sales,Cleared,False,E0029
T001182,2024-09-07,19730.76,EUR,Tax,Vendor_65,HR,Cleared,False,E0039
T001183,2024-01-03,33306.47,USD,Refund,Vendor_37,Operations,Pending,True,E0037
T001184,2025-04-10,44382.7,USD,Investment,Vendor_1,Finance,Cleared,True,E0049
T001185,2024-10-02,9510.13,USD,SaaS,Vendor_73,Engineering,Pending,False,E0017
T001186,2025-02-27,-40310.72,GBP,Tax,Vendor_42,Design,Flagged,True,E0019
T001187,2024-01-17,-34544.69,GBP,Travel,Vendor_60,Customer Success,Pending,True,E0021
T001188,2024-03-05,32142.72,GBP,Office,Vendor_72,Product,Cleared,True,E0034
T001189,2024-01-08,42879.78,USD,Investment,Vendor_50,HR,Pending,True,E0012
T001190,2024-07-30,-45625.19,USD,Investment,Vendor_2,HR,Flagged,True,E0035
T001191,2024-01-14,16912.74,USD,Investment,Vendor_71,Design,Cleared,False,E0001
T001192,2024-12-23,-25257.11,USD,Office,Vendor_25,Product,Flagged,False,E0010
T001193,2024-10-06,47207.57,GBP,Refund,Vendor_21,Marketing,Cleared,True,E0049
T001194,2024-04-07,-48991.91,USD,Payroll,Vendor_70,Sales,Pending,True,E0037
T001195,2025-01-12,-32994.47,USD,Travel,Vendor_76,Product,Pending,True,E0042
T001196,2024-07-19,-33266.51,EUR,Marketing,Vendor_9,HR,Flagged,True,E0005
T001197,2025-05-14,7843.62,GBP,Payroll,Vendor_58,Engineering,Flagged,False,E0009
T001198,2024-08-20,23385.43,GBP,SaaS,Vendor_77,Operations,Cleared,False,E0043
T001199,2024-10-13,-9110.05,EUR,Investment,Vendor_31,Operations,Flagged,False,E0011
T001200,2024-12-26,38202.54,USD,Investment,Vendor_75,Design,Pending,True,E0042
T001201,2024-12-01,-23066.95,EUR,Office,Vendor_78,Sales,Cleared,False,E0040
T001202,2024-03-13,27124.84,GBP,Travel,Vendor_31,HR,Pending,False,E0034
T001203,2024-09-15,-15156.21,USD,Investment,Vendor_29,Operations,Pending,False,E0042
T001204,2024-04-20,14763.94,GBP,Vendor,Vendor_56,Sales,Flagged,False,E0039
T001205,2024-01-14,-14985.53,GBP,Refund,Vendor_47,Finance,Cleared,False,E0045
T001206,2024-11-21,-35041.35,EUR,Vendor,Vendor_35,Legal,Flagged,True,E0043
